date,month_num,avg_temp,city
1932-04-01,4,49,nyc
1932-05-01,5,62,nyc
1932-06-01,6,70.5,nyc
1932-07-01,7,76.1,nyc
1932-08-01,8,76.6,nyc
1932-09-01,9,69.4,nyc
1932-10-01,10,58.4,nyc
1932-11-01,11,44,nyc
1932-12-01,12,39.1,nyc
1933-01-01,1,40.3,nyc
1933-02-01,2,34.1,nyc
1933-03-01,3,38.3,nyc
1933-04-01,4,50.4,nyc
1933-05-01,5,64.4,nyc
1933-06-01,6,72.4,nyc
1933-07-01,7,75.8,nyc
1933-08-01,8,74.8,nyc
1933-09-01,9,69.5,nyc
1933-10-01,10,56.1,nyc
1933-11-01,11,41.8,nyc
1933-12-01,12,32.7,nyc
1934-01-01,1,34.6,nyc
1934-02-01,2,19.9,nyc
1934-03-01,3,37.3,nyc
1934-04-01,4,50.3,nyc
1934-05-01,5,63.7,nyc
1934-06-01,6,73.8,nyc
1934-07-01,7,77.7,nyc
1934-08-01,8,72,nyc
1934-09-01,9,69.2,nyc
1934-10-01,10,54.5,nyc
1934-11-01,11,48.9,nyc
1934-12-01,12,33.4,nyc
1935-01-01,1,28.8,nyc
1935-02-01,2,31.2,nyc
1935-03-01,3,43.4,nyc
1935-04-01,4,49.6,nyc
1935-05-01,5,59.9,nyc
1935-06-01,6,70,nyc
1935-07-01,7,77.2,nyc
1935-08-01,8,74.6,nyc
1935-09-01,9,65.3,nyc
1935-10-01,10,57.4,nyc
1935-11-01,11,48.6,nyc
1935-12-01,12,30,nyc
1936-01-01,1,29.3,nyc
1936-02-01,2,25.7,nyc
1936-03-01,3,45.2,nyc
1936-04-01,4,47.8,nyc
1936-05-01,5,64.3,nyc
1936-06-01,6,69.8,nyc
1936-07-01,7,76.2,nyc
1936-08-01,8,75.4,nyc
1936-09-01,9,68.1,nyc
1936-10-01,10,57.4,nyc
1936-11-01,11,42.7,nyc
1936-12-01,12,38.6,nyc
1937-01-01,1,40.2,nyc
1937-02-01,2,34.8,nyc
1937-03-01,3,36.5,nyc
1937-04-01,4,49.6,nyc
1937-05-01,5,64.2,nyc
1937-06-01,6,71.8,nyc
1937-07-01,7,76.5,nyc
1937-08-01,8,76.6,nyc
1937-09-01,9,66,nyc
1937-10-01,10,55.1,nyc
1937-11-01,11,46.4,nyc
1937-12-01,12,35.4,nyc
1938-01-01,1,32.1,nyc
1938-02-01,2,35.4,nyc
1938-03-01,3,44.1,nyc
1938-04-01,4,53.6,nyc
1938-05-01,5,60.8,nyc
1938-06-01,6,70.3,nyc
1938-07-01,7,76.5,nyc
1938-08-01,8,78.1,nyc
1938-09-01,9,66,nyc
1938-10-01,10,59.8,nyc
1938-11-01,11,48.3,nyc
1938-12-01,12,37,nyc
1939-01-01,1,32.1,nyc
1939-02-01,2,37,nyc
1939-03-01,3,39.2,nyc
1939-04-01,4,48.2,nyc
1939-05-01,5,64.9,nyc
1939-06-01,6,72.9,nyc
1939-07-01,7,76.6,nyc
1939-08-01,8,78,nyc
1939-09-01,9,68.6,nyc
1939-10-01,10,57.3,nyc
1939-11-01,11,43.7,nyc
1939-12-01,12,36.9,nyc
1940-01-01,1,25,nyc
1940-02-01,2,32.9,nyc
1940-03-01,3,35.1,nyc
1940-04-01,4,46.8,nyc
1940-05-01,5,60.7,nyc
1940-06-01,6,70.4,nyc
1940-07-01,7,76.2,nyc
1940-08-01,8,71.3,nyc
1940-09-01,9,66.6,nyc
1940-10-01,10,53.7,nyc
1940-11-01,11,45.3,nyc
1940-12-01,12,38.4,nyc
1941-01-01,1,29.4,nyc
1941-02-01,2,31.1,nyc
1941-03-01,3,35.9,nyc
1941-04-01,4,56.8,nyc
1941-05-01,5,64.7,nyc
1941-06-01,6,71.9,nyc
1941-07-01,7,75.8,nyc
1941-08-01,8,74,nyc
1941-09-01,9,70,nyc
1941-10-01,10,60.7,nyc
1941-11-01,11,50,nyc
1941-12-01,12,38.3,nyc
1942-01-01,1,30.7,nyc
1942-02-01,2,29.6,nyc
1942-03-01,3,43,nyc
1942-04-01,4,53.8,nyc
1942-05-01,5,65.3,nyc
1942-06-01,6,71,nyc
1942-07-01,7,76.3,nyc
1942-08-01,8,73.6,nyc
1942-09-01,9,68.3,nyc
1942-10-01,10,58.8,nyc
1942-11-01,11,47,nyc
1942-12-01,12,31.1,nyc
1943-01-01,1,30.7,nyc
1943-02-01,2,34.6,nyc
1943-03-01,3,40.2,nyc
1943-04-01,4,46.1,nyc
1943-05-01,5,62.5,nyc
1943-06-01,6,76.2,nyc
1943-07-01,7,76.9,nyc
1943-08-01,8,75.9,nyc
1943-09-01,9,67.3,nyc
1943-10-01,10,55.8,nyc
1943-11-01,11,45.3,nyc
1943-12-01,12,33,nyc
1944-01-01,1,33.9,nyc
1944-02-01,2,33.2,nyc
1944-03-01,3,37.6,nyc
1944-04-01,4,48.9,nyc
1944-05-01,5,67,nyc
1944-06-01,6,72.3,nyc
1944-07-01,7,79.4,nyc
1944-08-01,8,77.8,nyc
1944-09-01,9,70,nyc
1944-10-01,10,57,nyc
1944-11-01,11,46,nyc
1944-12-01,12,32.3,nyc
1945-01-01,1,25.2,nyc
1945-02-01,2,33.9,nyc
1945-03-01,3,51.1,nyc
1945-04-01,4,55.6,nyc
1945-05-01,5,59.2,nyc
1945-06-01,6,70.9,nyc
1945-07-01,7,74.5,nyc
1945-08-01,8,73.4,nyc
1945-09-01,9,70.3,nyc
1945-10-01,10,56.2,nyc
1945-11-01,11,47.6,nyc
1945-12-01,12,31,nyc
1946-01-01,1,34.1,nyc
1946-02-01,2,31.7,nyc
1946-03-01,3,49.8,nyc
1946-04-01,4,50.4,nyc
1946-05-01,5,61.9,nyc
1946-06-01,6,69.7,nyc
1946-07-01,7,75.4,nyc
1946-08-01,8,70.9,nyc
1946-09-01,9,69.8,nyc
1946-10-01,10,61.7,nyc
1946-11-01,11,50.4,nyc
1946-12-01,12,38.1,nyc
1947-01-01,1,37.1,nyc
1947-02-01,2,29.3,nyc
1947-03-01,3,37.8,nyc
1947-04-01,4,50.4,nyc
1947-05-01,5,59.9,nyc
1947-06-01,6,68.4,nyc
1947-07-01,7,75.5,nyc
1947-08-01,8,75.9,nyc
1947-09-01,9,68.6,nyc
1947-10-01,10,63.6,nyc
1947-11-01,11,44.2,nyc
1947-12-01,12,34,nyc
1948-01-01,1,25.4,nyc
1948-02-01,2,30.7,nyc
1948-03-01,3,42,nyc
1948-04-01,4,51,nyc
1948-05-01,5,60.2,nyc
1948-06-01,6,69.4,nyc
1948-07-01,7,77.1,nyc
1948-08-01,8,75.2,nyc
1948-09-01,9,70.2,nyc
1948-10-01,10,56.6,nyc
1948-11-01,11,52.4,nyc
1948-12-01,12,38.3,nyc
1949-01-01,1,38.6,nyc
1949-02-01,2,38.6,nyc
1949-03-01,3,42.8,nyc
1949-04-01,4,53.8,nyc
1949-05-01,5,63.1,nyc
1949-06-01,6,74.2,nyc
1949-07-01,7,79.6,nyc
1949-08-01,8,76.7,nyc
1949-09-01,9,66.2,nyc
1949-10-01,10,63.1,nyc
1949-11-01,11,46.3,nyc
1949-12-01,12,39.4,nyc
1950-01-01,1,41.8,nyc
1950-02-01,2,31.6,nyc
1950-03-01,3,36.3,nyc
1950-04-01,4,48.4,nyc
1950-05-01,5,58.7,nyc
1950-06-01,6,70.3,nyc
1950-07-01,7,75,nyc
1950-08-01,8,73.1,nyc
1950-09-01,9,64.6,nyc
1950-10-01,10,60,nyc
1950-11-01,11,48.4,nyc
1950-12-01,12,34.9,nyc
1951-01-01,1,36.4,nyc
1951-02-01,2,36.9,nyc
1951-03-01,3,41.5,nyc
1951-04-01,4,53,nyc
1951-05-01,5,63.3,nyc
1951-06-01,6,69.8,nyc
1951-07-01,7,76.8,nyc
1951-08-01,8,74.5,nyc
1951-09-01,9,68.2,nyc
1951-10-01,10,58.6,nyc
1951-11-01,11,43.5,nyc
1951-12-01,12,39.1,nyc
1952-01-01,1,36.2,nyc
1952-02-01,2,36.2,nyc
1952-03-01,3,40.2,nyc
1952-04-01,4,55,nyc
1952-05-01,5,60.7,nyc
1952-06-01,6,73.6,nyc
1952-07-01,7,80.3,nyc
1952-08-01,8,74.9,nyc
1952-09-01,9,69.9,nyc
1952-10-01,10,55.7,nyc
1952-11-01,11,48.6,nyc
1952-12-01,12,38.4,nyc
1953-01-01,1,37.6,nyc
1953-02-01,2,38.4,nyc
1953-03-01,3,43.4,nyc
1953-04-01,4,52.3,nyc
1953-05-01,5,63.4,nyc
1953-06-01,6,73.6,nyc
1953-07-01,7,77.8,nyc
1953-08-01,8,75.8,nyc
1953-09-01,9,70.4,nyc
1953-10-01,10,60.7,nyc
1953-11-01,11,49.7,nyc
1953-12-01,12,41.3,nyc
1954-01-01,1,30.8,nyc
1954-02-01,2,40.1,nyc
1954-03-01,3,41.5,nyc
1954-04-01,4,53.7,nyc
1954-05-01,5,59.8,nyc
1954-06-01,6,71.6,nyc
1954-07-01,7,76.7,nyc
1954-08-01,8,72.7,nyc
1954-09-01,9,67.4,nyc
1954-10-01,10,61.7,nyc
1954-11-01,11,46.4,nyc
1954-12-01,12,35.9,nyc
1955-01-01,1,30.9,nyc
1955-02-01,2,35,nyc
1955-03-01,3,41.7,nyc
1955-04-01,4,53.5,nyc
1955-05-01,5,65.4,nyc
1955-06-01,6,68.9,nyc
1955-07-01,7,80.8,nyc
1955-08-01,8,78.1,nyc
1955-09-01,9,67.8,nyc
1955-10-01,10,59.8,nyc
1955-11-01,11,44.3,nyc
1955-12-01,12,29.7,nyc
1956-01-01,1,32,nyc
1956-02-01,2,36.6,nyc
1956-03-01,3,37.4,nyc
1956-04-01,4,48.2,nyc
1956-05-01,5,58.6,nyc
1956-06-01,6,71.4,nyc
1956-07-01,7,72.9,nyc
1956-08-01,8,74.2,nyc
1956-09-01,9,64.8,nyc
1956-10-01,10,58.1,nyc
1956-11-01,11,46.7,nyc
1956-12-01,12,40.9,nyc
1957-01-01,1,28.5,nyc
1957-02-01,2,37.2,nyc
1957-03-01,3,41.9,nyc
1957-04-01,4,53.2,nyc
1957-05-01,5,63.1,nyc
1957-06-01,6,74.3,nyc
1957-07-01,7,77.7,nyc
1957-08-01,8,73.6,nyc
1957-09-01,9,69.7,nyc
1957-10-01,10,56.2,nyc
1957-11-01,11,49.4,nyc
1957-12-01,12,40.2,nyc
1958-01-01,1,31.9,nyc
1958-02-01,2,27.4,nyc
1958-03-01,3,40.2,nyc
1958-04-01,4,52.9,nyc
1958-05-01,5,59.1,nyc
1958-06-01,6,67.2,nyc
1958-07-01,7,76.1,nyc
1958-08-01,8,75.1,nyc
1958-09-01,9,67.6,nyc
1958-10-01,10,55.5,nyc
1958-11-01,11,47.9,nyc
1958-12-01,12,29.3,nyc
1959-01-01,1,31.2,nyc
1959-02-01,2,32,nyc
1959-03-01,3,40.1,nyc
1959-04-01,4,53.7,nyc
1959-05-01,5,66.3,nyc
1959-06-01,6,71.2,nyc
1959-07-01,7,76.3,nyc
1959-08-01,8,77.5,nyc
1959-09-01,9,72.3,nyc
1959-10-01,10,59.8,nyc
1959-11-01,11,45.8,nyc
1959-12-01,12,38.4,nyc
1960-01-01,1,33.9,nyc
1960-02-01,2,36.3,nyc
1960-03-01,3,33.4,nyc
1960-04-01,4,54,nyc
1960-05-01,5,62.6,nyc
1960-06-01,6,71.8,nyc
1960-07-01,7,74.5,nyc
1960-08-01,8,74.9,nyc
1960-09-01,9,68,nyc
1960-10-01,10,58,nyc
1960-11-01,11,49.7,nyc
1960-12-01,12,30.9,nyc
1961-01-01,1,27.7,nyc
1961-02-01,2,36.6,nyc
1961-03-01,3,41.5,nyc
1961-04-01,4,49,nyc
1961-05-01,5,59.8,nyc
1961-06-01,6,72.4,nyc
1961-07-01,7,78.1,nyc
1961-08-01,8,76.4,nyc
1961-09-01,9,73.5,nyc
1961-10-01,10,61.1,nyc
1961-11-01,11,48.7,nyc
1961-12-01,12,35.5,nyc
1962-01-01,1,32.6,nyc
1962-02-01,2,31.8,nyc
1962-03-01,3,43,nyc
1962-04-01,4,53.3,nyc
1962-05-01,5,64.4,nyc
1962-06-01,6,72.5,nyc
1962-07-01,7,74,nyc
1962-08-01,8,72.4,nyc
1962-09-01,9,64.9,nyc
1962-10-01,10,57.4,nyc
1962-11-01,11,43.2,nyc
1962-12-01,12,31.5,nyc
1963-01-01,1,30.1,nyc
1963-02-01,2,28.2,nyc
1963-03-01,3,43.7,nyc
1963-04-01,4,53.7,nyc
1963-05-01,5,61.1,nyc
1963-06-01,6,70.9,nyc
1963-07-01,7,76.4,nyc
1963-08-01,8,72.1,nyc
1963-09-01,9,63.1,nyc
1963-10-01,10,61.8,nyc
1963-11-01,11,50.3,nyc
1963-12-01,12,31.2,nyc
1964-01-01,1,35.6,nyc
1964-02-01,2,32.8,nyc
1964-03-01,3,43.1,nyc
1964-04-01,4,49.7,nyc
1964-05-01,5,65.4,nyc
1964-06-01,6,71.6,nyc
1964-07-01,7,75.4,nyc
1964-08-01,8,72.9,nyc
1964-09-01,9,67.1,nyc
1964-10-01,10,55,nyc
1964-11-01,11,49.4,nyc
1964-12-01,12,36.4,nyc
1965-01-01,1,29.6,nyc
1965-02-01,2,33.9,nyc
1965-03-01,3,40,nyc
1965-04-01,4,50.6,nyc
1965-05-01,5,66.4,nyc
1965-06-01,6,70.1,nyc
1965-07-01,7,74.3,nyc
1965-08-01,8,73.1,nyc
1965-09-01,9,67.5,nyc
1965-10-01,10,57.3,nyc
1965-11-01,11,46.8,nyc
1965-12-01,12,40.5,nyc
1966-01-01,1,32.2,nyc
1966-02-01,2,35,nyc
1966-03-01,3,42.6,nyc
1966-04-01,4,49.7,nyc
1966-05-01,5,61.5,nyc
1966-06-01,6,75.4,nyc
1966-07-01,7,79.7,nyc
1966-08-01,8,76.9,nyc
1966-09-01,9,66.5,nyc
1966-10-01,10,56.1,nyc
1966-11-01,11,48.9,nyc
1966-12-01,12,35.7,nyc
1967-01-01,1,37.3,nyc
1967-02-01,2,29.2,nyc
1967-03-01,3,37.5,nyc
1967-04-01,4,49.6,nyc
1967-05-01,5,55.2,nyc
1967-06-01,6,72.8,nyc
1967-07-01,7,75.3,nyc
1967-08-01,8,73.9,nyc
1967-09-01,9,66.7,nyc
1967-10-01,10,57.2,nyc
1967-11-01,11,42.5,nyc
1967-12-01,12,38.2,nyc
1968-01-01,1,26.7,nyc
1968-02-01,2,28.8,nyc
1968-03-01,3,43.3,nyc
1968-04-01,4,55,nyc
1968-05-01,5,59.6,nyc
1968-06-01,6,69.7,nyc
1968-07-01,7,77.3,nyc
1968-08-01,8,76,nyc
1968-09-01,9,70.6,nyc
1968-10-01,10,60.5,nyc
1968-11-01,11,46.9,nyc
1968-12-01,12,34.2,nyc
1969-01-01,1,31.8,nyc
1969-02-01,2,32.6,nyc
1969-03-01,3,40,nyc
1969-04-01,4,55.9,nyc
1969-05-01,5,65.2,nyc
1969-06-01,6,73.1,nyc
1969-07-01,7,74.7,nyc
1969-08-01,8,77.4,nyc
1969-09-01,9,68.9,nyc
1969-10-01,10,57.6,nyc
1969-11-01,11,46.4,nyc
1969-12-01,12,33.4,nyc
1970-01-01,1,25.1,nyc
1970-02-01,2,33,nyc
1970-03-01,3,38.7,nyc
1970-04-01,4,52.1,nyc
1970-05-01,5,64,nyc
1970-06-01,6,70.9,nyc
1970-07-01,7,77.1,nyc
1970-08-01,8,77.6,nyc
1970-09-01,9,70.8,nyc
1970-10-01,10,58.9,nyc
1970-11-01,11,48.5,nyc
1970-12-01,12,34.4,nyc
1971-01-01,1,26.9,nyc
1971-02-01,2,35.1,nyc
1971-03-01,3,40.1,nyc
1971-04-01,4,50.7,nyc
1971-05-01,5,61.3,nyc
1971-06-01,6,74.2,nyc
1971-07-01,7,77.8,nyc
1971-08-01,8,75.9,nyc
1971-09-01,9,71.5,nyc
1971-10-01,10,62.7,nyc
1971-11-01,11,45.1,nyc
1971-12-01,12,40.8,nyc
1972-01-01,1,35,nyc
1972-02-01,2,31.4,nyc
1972-03-01,3,39.7,nyc
1972-04-01,4,50.1,nyc
1972-05-01,5,63.3,nyc
1972-06-01,6,67.8,nyc
1972-07-01,7,77.1,nyc
1972-08-01,8,75.6,nyc
1972-09-01,9,69.5,nyc
1972-10-01,10,53.5,nyc
1972-11-01,11,44.3,nyc
1972-12-01,12,38.5,nyc
1973-01-01,1,35.5,nyc
1973-02-01,2,32.5,nyc
1973-03-01,3,46.4,nyc
1973-04-01,4,53.4,nyc
1973-05-01,5,59.5,nyc
1973-06-01,6,73.4,nyc
1973-07-01,7,77.3,nyc
1973-08-01,8,77.6,nyc
1973-09-01,9,69.5,nyc
1973-10-01,10,60.2,nyc
1973-11-01,11,48.3,nyc
1973-12-01,12,39,nyc
1974-01-01,1,35.2,nyc
1974-02-01,2,31.7,nyc
1974-03-01,3,42,nyc
1974-04-01,4,55.1,nyc
1974-05-01,5,60.9,nyc
1974-06-01,6,69,nyc
1974-07-01,7,77.2,nyc
1974-08-01,8,76.4,nyc
1974-09-01,9,66.7,nyc
1974-10-01,10,54.1,nyc
1974-11-01,11,48.2,nyc
1974-12-01,12,39.3,nyc
1975-01-01,1,37.3,nyc
1975-02-01,2,35.8,nyc
1975-03-01,3,40.1,nyc
1975-04-01,4,47.9,nyc
1975-05-01,5,65.8,nyc
1975-06-01,6,70.5,nyc
1975-07-01,7,75.8,nyc
1975-08-01,8,74.3,nyc
1975-09-01,9,64.1,nyc
1975-10-01,10,59.2,nyc
1975-11-01,11,52.3,nyc
1975-12-01,12,35.8,nyc
1976-01-01,1,27.3,nyc
1976-02-01,2,39.9,nyc
1976-03-01,3,44.4,nyc
1976-04-01,4,55,nyc
1976-05-01,5,60.2,nyc
1976-06-01,6,73.1,nyc
1976-07-01,7,74.8,nyc
1976-08-01,8,74.3,nyc
1976-09-01,9,66.6,nyc
1976-10-01,10,52.9,nyc
1976-11-01,11,41.7,nyc
1976-12-01,12,29.9,nyc
1977-01-01,1,22,nyc
1977-02-01,2,33.4,nyc
1977-03-01,3,46.7,nyc
1977-04-01,4,53.7,nyc
1977-05-01,5,65,nyc
1977-06-01,6,70.2,nyc
1977-07-01,7,79,nyc
1977-08-01,8,75.7,nyc
1977-09-01,9,68.2,nyc
1977-10-01,10,54.9,nyc
1977-11-01,11,47.3,nyc
1977-12-01,12,35.6,nyc
1978-01-01,1,28,nyc
1978-02-01,2,27.2,nyc
1978-03-01,3,39,nyc
1978-04-01,4,51.6,nyc
1978-05-01,5,61.5,nyc
1978-06-01,6,71.2,nyc
1978-07-01,7,74.3,nyc
1978-08-01,8,76,nyc
1978-09-01,9,64.9,nyc
1978-10-01,10,54.9,nyc
1978-11-01,11,47.8,nyc
1978-12-01,12,38.9,nyc
1979-01-01,1,33.5,nyc
1979-02-01,2,25.5,nyc
1979-03-01,3,46.9,nyc
1979-04-01,4,52.6,nyc
1979-05-01,5,65.3,nyc
1979-06-01,6,69.2,nyc
1979-07-01,7,76.9,nyc
1979-08-01,8,76.8,nyc
1979-09-01,9,70.5,nyc
1979-10-01,10,57.3,nyc
1979-11-01,11,52.5,nyc
1979-12-01,12,41.1,nyc
1980-01-01,1,33.7,nyc
1980-02-01,2,31.4,nyc
1980-03-01,3,41.2,nyc
1980-04-01,4,54.5,nyc
1980-05-01,5,65.6,nyc
1980-06-01,6,70.3,nyc
1980-07-01,7,79.3,nyc
1980-08-01,8,80.3,nyc
1980-09-01,9,70.8,nyc
1980-10-01,10,55.2,nyc
1980-11-01,11,44.6,nyc
1980-12-01,12,32.4,nyc
1981-01-01,1,26.2,nyc
1981-02-01,2,39.3,nyc
1981-03-01,3,42.2,nyc
1981-04-01,4,56.1,nyc
1981-05-01,5,64.8,nyc
1981-06-01,6,73,nyc
1981-07-01,7,78.5,nyc
1981-08-01,8,76,nyc
1981-09-01,9,67.6,nyc
1981-10-01,10,54.4,nyc
1981-11-01,11,47.7,nyc
1981-12-01,12,36.5,nyc
1982-01-01,1,26.1,nyc
1982-02-01,2,35.3,nyc
1982-03-01,3,41.9,nyc
1982-04-01,4,51.2,nyc
1982-05-01,5,64.1,nyc
1982-06-01,6,68.6,nyc
1982-07-01,7,77.9,nyc
1982-08-01,8,73.1,nyc
1982-09-01,9,68.3,nyc
1982-10-01,10,58.5,nyc
1982-11-01,11,50.4,nyc
1982-12-01,12,42.7,nyc
1983-01-01,1,34.5,nyc
1983-02-01,2,36.4,nyc
1983-03-01,3,44,nyc
1983-04-01,4,52.3,nyc
1983-05-01,5,60.1,nyc
1983-06-01,6,73.4,nyc
1983-07-01,7,79.5,nyc
1983-08-01,8,77.7,nyc
1983-09-01,9,71.8,nyc
1983-10-01,10,57.8,nyc
1983-11-01,11,48.8,nyc
1983-12-01,12,35.2,nyc
1984-01-01,1,29.9,nyc
1984-02-01,2,40.6,nyc
1984-03-01,3,36.7,nyc
1984-04-01,4,51.9,nyc
1984-05-01,5,61.6,nyc
1984-06-01,6,74.5,nyc
1984-07-01,7,74.7,nyc
1984-08-01,8,76.6,nyc
1984-09-01,9,65.9,nyc
1984-10-01,10,61.8,nyc
1984-11-01,11,47.2,nyc
1984-12-01,12,43.7,nyc
1985-01-01,1,28.8,nyc
1985-02-01,2,36.6,nyc
1985-03-01,3,45.8,nyc
1985-04-01,4,55.5,nyc
1985-05-01,5,65.2,nyc
1985-06-01,6,68.6,nyc
1985-07-01,7,76.2,nyc
1985-08-01,8,75.4,nyc
1985-09-01,9,70.5,nyc
1985-10-01,10,59.4,nyc
1985-11-01,11,50,nyc
1985-12-01,12,34.2,nyc
1986-01-01,1,34.1,nyc
1986-02-01,2,31.9,nyc
1986-03-01,3,45.1,nyc
1986-04-01,4,54.5,nyc
1986-05-01,5,66,nyc
1986-06-01,6,71.5,nyc
1986-07-01,7,76,nyc
1986-08-01,8,73.1,nyc
1986-09-01,9,67.8,nyc
1986-10-01,10,58,nyc
1986-11-01,11,45.7,nyc
1986-12-01,12,39,nyc
1987-01-01,1,32.3,nyc
1987-02-01,2,33.2,nyc
1987-03-01,3,45.1,nyc
1987-04-01,4,53.4,nyc
1987-05-01,5,63.6,nyc
1987-06-01,6,72.8,nyc
1987-07-01,7,77.9,nyc
1987-08-01,8,74.2,nyc
1987-09-01,9,67.7,nyc
1987-10-01,10,53.8,nyc
1987-11-01,11,47.7,nyc
1987-12-01,12,39.5,nyc
1988-01-01,1,29.5,nyc
1988-02-01,2,34.9,nyc
1988-03-01,3,43.6,nyc
1988-04-01,4,51.2,nyc
1988-05-01,5,62.6,nyc
1988-06-01,6,71.8,nyc
1988-07-01,7,79.3,nyc
1988-08-01,8,78.8,nyc
1988-09-01,9,67.4,nyc
1988-10-01,10,52.7,nyc
1988-11-01,11,49.4,nyc
1988-12-01,12,35.9,nyc
1989-01-01,1,37.4,nyc
1989-02-01,2,34.5,nyc
1989-03-01,3,42.4,nyc
1989-04-01,4,52.2,nyc
1989-05-01,5,62.1,nyc
1989-06-01,6,72,nyc
1989-07-01,7,74.9,nyc
1989-08-01,8,74,nyc
1989-09-01,9,68.1,nyc
1989-10-01,10,58.1,nyc
1989-11-01,11,45.7,nyc
1989-12-01,12,25.9,nyc
1990-01-01,1,41.4,nyc
1990-02-01,2,39.7,nyc
1990-03-01,3,45.1,nyc
1990-04-01,4,53.5,nyc
1990-05-01,5,60.2,nyc
1990-06-01,6,72.1,nyc
1990-07-01,7,76.8,nyc
1990-08-01,8,75.2,nyc
1990-09-01,9,67.5,nyc
1990-10-01,10,61.9,nyc
1990-11-01,11,50.3,nyc
1990-12-01,12,42.6,nyc
1991-01-01,1,34.9,nyc
1991-02-01,2,39.9,nyc
1991-03-01,3,44.6,nyc
1991-04-01,4,55.7,nyc
1991-05-01,5,68.7,nyc
1991-06-01,6,74.1,nyc
1991-07-01,7,77.7,nyc
1991-08-01,8,77.1,nyc
1991-09-01,9,67.5,nyc
1991-10-01,10,58.4,nyc
1991-11-01,11,48.3,nyc
1991-12-01,12,39.6,nyc
1992-01-01,1,35.7,nyc
1992-02-01,2,36.3,nyc
1992-03-01,3,40,nyc
1992-04-01,4,50.5,nyc
1992-05-01,5,61,nyc
1992-06-01,6,70.2,nyc
1992-07-01,7,74.2,nyc
1992-08-01,8,72.9,nyc
1992-09-01,9,67.2,nyc
1992-10-01,10,54.5,nyc
1992-11-01,11,46.5,nyc
1992-12-01,12,37.9,nyc
1993-01-01,1,36.3,nyc
1993-02-01,2,30.8,nyc
1993-03-01,3,39.6,nyc
1993-04-01,4,53.3,nyc
1993-05-01,5,65.6,nyc
1993-06-01,6,73.3,nyc
1993-07-01,7,80.1,nyc
1993-08-01,8,77.2,nyc
1993-09-01,9,67.3,nyc
1993-10-01,10,55.9,nyc
1993-11-01,11,48.8,nyc
1993-12-01,12,37.3,nyc
1994-01-01,1,25.5,nyc
1994-02-01,2,30.6,nyc
1994-03-01,3,40.6,nyc
1994-04-01,4,55.6,nyc
1994-05-01,5,61.8,nyc
1994-06-01,6,75.2,nyc
1994-07-01,7,79.4,nyc
1994-08-01,8,74,nyc
1994-09-01,9,67.6,nyc
1994-10-01,10,58,nyc
1994-11-01,11,51.9,nyc
1994-12-01,12,42.2,nyc
1995-01-01,1,37.5,nyc
1995-02-01,2,31.6,nyc
1995-03-01,3,45,nyc
1995-04-01,4,51.9,nyc
1995-05-01,5,61.9,nyc
1995-06-01,6,71.8,nyc
1995-07-01,7,79.1,nyc
1995-08-01,8,78.5,nyc
1995-09-01,9,68.3,nyc
1995-10-01,10,61.6,nyc
1995-11-01,11,43.6,nyc
1995-12-01,12,32.4,nyc
1996-01-01,1,30.5,nyc
1996-02-01,2,33.8,nyc
1996-03-01,3,38.9,nyc
1996-04-01,4,52.2,nyc
1996-05-01,5,61.1,nyc
1996-06-01,6,71.4,nyc
1996-07-01,7,73.3,nyc
1996-08-01,8,74.5,nyc
1996-09-01,9,68,nyc
1996-10-01,10,56.4,nyc
1996-11-01,11,43,nyc
1996-12-01,12,41.3,nyc
1997-01-01,1,32.1,nyc
1997-02-01,2,40,nyc
1997-03-01,3,41.9,nyc
1997-04-01,4,51.7,nyc
1997-05-01,5,59.4,nyc
1997-06-01,6,70.9,nyc
1997-07-01,7,75.7,nyc
1997-08-01,8,73.3,nyc
1997-09-01,9,67,nyc
1997-10-01,10,56.7,nyc
1997-11-01,11,44.5,nyc
1997-12-01,12,38.2,nyc
1998-01-01,1,40,nyc
1998-02-01,2,40.6,nyc
1998-03-01,3,45.4,nyc
1998-04-01,4,54,nyc
1998-05-01,5,64.3,nyc
1998-06-01,6,69.2,nyc
1998-07-01,7,76.5,nyc
1998-08-01,8,76.6,nyc
1998-09-01,9,70.2,nyc
1998-10-01,10,57.5,nyc
1998-11-01,11,48.1,nyc
1998-12-01,12,43.1,nyc
1999-01-01,1,33.9,nyc
1999-02-01,2,38.8,nyc
1999-03-01,3,42.5,nyc
1999-04-01,4,53.5,nyc
1999-05-01,5,63,nyc
1999-06-01,6,73.2,nyc
1999-07-01,7,81.4,nyc
1999-08-01,8,75.5,nyc
1999-09-01,9,69,nyc
1999-10-01,10,56,nyc
1999-11-01,11,50.8,nyc
1999-12-01,12,39.9,nyc
2000-01-01,1,31.3,nyc
2000-02-01,2,37.3,nyc
2000-03-01,3,47.2,nyc
2000-04-01,4,51,nyc
2000-05-01,5,63.5,nyc
2000-06-01,6,71.3,nyc
2000-07-01,7,72.3,nyc
2000-08-01,8,72.4,nyc
2000-09-01,9,66,nyc
2000-10-01,10,57,nyc
2000-11-01,11,45.3,nyc
2000-12-01,12,31.1,nyc
2001-01-01,1,33.6,nyc
2001-02-01,2,35.9,nyc
2001-03-01,3,39.6,nyc
2001-04-01,4,53.9,nyc
2001-05-01,5,63.6,nyc
2001-06-01,6,72.9,nyc
2001-07-01,7,73.1,nyc
